id,author_wikidata,oclc_isbn,oclc_owi,total_weeks,htid,author_wikidata_qid,hathi_rights,isbn,title_id,author_conflict,best_rank_conflict,debut_rank_conflict,first_week_conflict,oclc_conflict,title_conflict,year_conflict
6658,Q39212,NA,1260264,18,pst.000043294336,Q39212,ic,0140187529,6658,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6659,Q3442258,NA,48733751,10,mdp.39015005971810,Q3442258,ic,0385279574,6659,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
666,Q1371154,NA,1909016360,3,uc1.b3687368,Q1371154,ic,NA,666,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6661,Q314256,NA,1075204,11,pst.000008440549,Q314256,ic,0060803134,6661,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6662,Q72653,NA,499646034,8,mdp.39015048580412,Q72653,ic,038531437X,6662,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6663,Q290686,NA,787969,7,mdp.39015066058770,Q290686,ic,0671870998,6663,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6668,Q6162462,NA,102471250,2,mdp.39015074298723,Q6162462,ic,1590388127,6668,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6672,Q187349,NA,506990,11,mdp.39015031823761,Q187349,ic,0525231021,6672,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6674,NA,NA,NA,5,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6675,Q958469,NA,701902,12,mdp.49015002985324,Q958469,ic,NA,6675,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6680,Q2550081,NA,1918513,1,mdp.39015031231148,Q2550081,ic,NA,6680,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6681,Q1969995,NA,327296,19,mdp.39015004213610,Q1969995,ic,067076292X,6681,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6686,Q559506,NA,20551185,8,uc1.$b103200,Q559506,und,NA,6686,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6687,Q6141832,NA,470017,26,uc1.b4384779,Q6141832,ic,NA,6687,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6689,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6690,NA,NA,NA,5,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6695,Q3703786,NA,1934367,1,mdp.39015017742548,Q3703786,ic,0679726853,6695,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6698,Q87332163,NA,2140276,12,uc1.$b101684,Q87332163,ic,NA,6698,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6700,NA,NA,NA,10,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6701,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6704,Q4726063,NA,24136986,5,mdp.39015050743007,Q4726063,ic,061810450X,6704,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6705,Q366315,NA,12000348,3,uc1.$b304659,Q366315,ic,NA,6705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6707,Q188286,NA,16415527,3,mdp.39015060121749,Q188286,ic,0670033278,6707,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6708,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6709,Q49072,NA,196773395,65,inu.30000006670925,Q49072,ic,NA,6709,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
671,Q123469,NA,1295152,5,mdp.39015002386103,Q123469,ic,NA,671,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6710,Q5894712,NA,1448181,3,uc1.$b102766,Q5894712,ic,NA,6710,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6711,Q7351056,NA,103074836,16,uc1.b3295267,Q7351056,ic,NA,6711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6713,Q39212,NA,1272552,23,mdp.39076001431373,Q39212,ic,0140062211,6713,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6715,Q2857861,NA,467386,31,uc1.32106002144464,Q2857861,ic,NA,6715,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6716,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6717,Q1688127,NA,2082930,5,mdp.39015030718988,Q1688127,ic,NA,6717,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6720,Q105756,NA,3347484,12,uc1.32106009833382,Q105756,ic,0394537602,6720,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6721,Q184785,NA,141968880,22,uc1.32106009584944,Q184785,ic,0394587863,6721,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6730,Q2909151,NA,6075667,6,mdp.39015053402718,Q2909151,ic,0743222148,6730,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6731,Q76414,NA,1846409,2,mdp.39015051322751,Q76414,ic,NA,6731,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6732,Q161933,NA,49524632,15,mdp.39015047842409,Q161933,ic,1883642809,6732,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6735,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6738,Q271931,NA,197413832,35,mdp.39015005905743,Q271931,ic,067140010X,6738,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6740,Q7788145,NA,117022750,16,pst.000022976345,Q7788145,ic,0839825870,6740,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6743,Q188440,NA,48675623,31,pst.000020477486,Q188440,ic,0671785850,6743,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6744,Q310379,NA,83941,15,mdp.39015012416601,Q310379,ic,0525237704,6744,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6745,Q310111,NA,20430406,4,mdp.39015046831684,Q310111,ic,NA,6745,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6748,Q227099,NA,3945655509,7,mdp.39015028554254,Q227099,ic,NA,6748,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6749,Q336151,NA,462326,1,uc1.32106002096136,Q336151,ic,9780394483467,6749,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
675,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6750,Q1535859,NA,502072483,29,uc1.32106012762131,Q1535859,ic,NA,6750,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6753,Q991736,NA,48787685,22,uc1.$b242697,Q991736,ic,NA,6753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6754,Q1334230,NA,20723015,6,uc1.$b631484,Q1334230,ic,NA,6754,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6755,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6758,Q13563137,NA,869590,1,mdp.39015060617787,Q13563137,ic,1400061601,6758,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6760,Q465237,NA,4727256870,42,uc1.$b401268,Q465237,ic,0684209225,6760,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6761,Q40909,NA,414158,19,inu.32000006468898,Q40909,icus,0701202815,6761,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6764,NA,NA,NA,6,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6765,Q315380,NA,19915649,34,mdp.39015004859578,Q315380,ic,NA,6765,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6769,Q134942,NA,50457436,19,pst.000051483654,Q134942,ic,0405078234,6769,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6771,Q93444,NA,2319696,1,uc1.$b170653,Q93444,ic,NA,6771,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6772,Q134942,NA,5573825366,15,uc1.b4422195,Q134942,ic,NA,6772,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6773,Q3206288,NA,264220,6,mdp.39015040065909,Q3206288,ic,0399143696,6773,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6776,Q155087,NA,4495049374,21,mdp.39015042472988,Q155087,ic,0060146362,6776,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6777,Q1349245,NA,738733,4,mdp.39015061161165,Q1349245,ic,0345452593,6777,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6778,Q1631915,NA,195974716,1,uc1.$b105644,Q1631915,ic,NA,6778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
678,Q216134,NA,1813893,1,uc1.b4089001,Q216134,ic,NA,678,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6783,Q1631915,NA,4918551314,11,mdp.39015014854239,Q1631915,ic,NA,6783,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6785,Q283496,NA,498593,1,pst.000030281288,Q283496,ic,0836933397,6785,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6786,NA,NA,580976,2,mdp.39015048902749,NA,und,NA,6786,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6787,Q4411247,NA,2580638,3,mdp.39015009358055,Q4411247,ic,NA,6787,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6789,Q443528,NA,50846708,3,uc1.$b787442,Q443528,ic|und,NA,6789,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
679,Q6674692,NA,153318997,9,pst.000012675050,Q6674692,ic,NA,679,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6792,Q78494,NA,3901021156,16,mdp.39015000626559,Q78494,ic,NA,6792,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6794,Q550819,NA,3373161419,3,mdp.39015034284920,Q550819,ic,0399140204,6794,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6798,Q1349027,NA,3943366316,1,mdp.39015074054878,Q1349027,ic,0743292502,6798,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
68,Q268147,NA,48715101,10,pst.000032420562,Q268147,ic,0156167743,68,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6800,Q1064454,NA,53030211,9,uc1.32106018612751,Q1064454,ic,1400066395,6800,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6803,Q728684,NA,1407550,27,mdp.39015000625262,Q728684,ic,NA,6803,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6808,NA,NA,4820402250,13,mdp.39015014844446,NA,ic,NA,6808,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6811,Q271111,NA,435475,30,mdp.39076005055640,Q271111,ic,NA,6811,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6812,Q445429,NA,57066254,41,uc1.$b87076,Q445429,und,NA,6812,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6816,Q152690,NA,40936323,4,mdp.39015066900823,Q152690,ic,9780752890814,6816,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6817,Q12062248,NA,132223265,18,mdp.39015053597780,Q12062248,ic,NA,6817,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6818,Q709751,NA,11699850442,10,uc1.$b104269,Q709751,ic,NA,6818,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
682,Q448425,NA,11126747645,2,mdp.39015070730133,Q448425,ic,038533947X,682,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6820,Q94662179,NA,1294549,2,uc1.$b57118,Q94662179,ic,NA,6820,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6822,Q1646,NA,1182292325,3,uc1.b3768665,Q1646,und,NA,6822,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6828,NA,NA,NA,7,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
683,Q356639,NA,48864363,5,inu.30000027317498,Q356639,ic,0749303360,683,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6830,Q47293,NA,4061412011,4,mdp.39015002647447,Q47293,ic|und,NA,6830,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6831,Q231356,NA,705915,5,mdp.39015054045896,Q231356,ic,039914840X,6831,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6832,Q4309918,NA,5527393763,15,uc1.$b106178,Q4309918,ic,NA,6832,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6833,Q179059,NA,1421948,1,inu.32000009142011,Q179059,ic,NA,6833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6834,Q6376862,NA,4205589,1,mdp.39015020091032,Q6376862,ic,NA,6834,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6835,Q6288424,NA,1463279,13,mdp.39015000546419,Q6288424,ic,NA,6835,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6836,NA,NA,NA,4,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6839,Q437224,NA,2666512,4,mdp.39015054289874,Q437224,ic,0385501412,6839,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
684,Q379895,NA,57740654,6,mdp.39015047446532,Q379895,ic,0553109634,684,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6840,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
685,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
6850,Q1347301,NA,435585,6,uc1.32106014452665,Q1347301,ic,NA,6850,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6851,Q258096,NA,4368063,3,mdp.39015054266773,Q258096,ic,0553802542,6851,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6854,NA,NA,NA,8,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6856,Q258096,NA,2754318872,2,mdp.39015040065412,Q258096,ic,0553104039,6856,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6860,Q452206,NA,14181759,20,mdp.39015050822546,Q452206,ic,0517570262,6860,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6861,Q7490109,NA,9679137,1,mdp.39015054294551,Q7490109,ic,0399147853,6861,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6862,Q1631915,NA,2278393,7,uc1.$b105646,Q1631915,ic,NA,6862,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6864,Q81447,NA,675592,2,mdp.39015029502112,Q81447,ic,NA,6864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6865,Q1453687,NA,1432788,17,mdp.39015003341842,Q1453687,ic,NA,6865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6868,Q7705575,NA,5617502838,1,mdp.39015066057343,Q7705575,ic|und,NA,6868,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
687,Q179059,NA,1426003,34,mdp.39015004996180,Q179059,ic,NA,687,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6870,Q172140,NA,4918499494,17,mdp.39015054065951,Q172140,ic,0679444815,6870,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6871,Q285876,NA,724315,6,mdp.39015037464099,Q285876,ic,0684815761,6871,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6876,Q77024,NA,2908509451,1,mdp.39015018053234,Q77024,ic,NA,6876,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6878,Q716579,NA,198208699,1,uc1.b4099830,Q716579,ic,NA,6878,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
688,Q469250,NA,196596530,11,mdp.39015009055719,Q469250,ic,NA,688,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6885,Q23434,NA,433183,9,mdp.39015013895860,Q23434,ic,0684153289,6885,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6886,Q6152306,NA,714939,1,mdp.39015059120173,Q6152306,ic,0767912268,6886,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6887,NA,NA,181435,98,uc1.32106002122734,NA,ic,0965773604,6887,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6888,Q123078,NA,5218120518,4,uc1.32106014402207,Q123078,ic,0399132678,6888,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6889,Q123078,NA,5218120518,1,uc1.32106014402207,Q123078,ic,0399132678,6888,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
6891,Q6793132,NA,1446816,2,uc1.$b101981,Q6793132,ic,NA,6891,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6893,Q314929,NA,552947,6,mdp.39015037810770,Q314929,ic,071813754X,6893,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6899,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
6900,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6901,NA,NA,NA,9,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
6903,Q4988489,NA,549370,10,uc1.$b56574,Q4988489,und,NA,6903,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6904,Q6174593,NA,2908448608,9,mdp.39015066063937,Q6174593,icus,NA,6904,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6920,NA,NA,NA,8,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
6921,Q273730,NA,196106989,20,uc1.b3295180,Q273730,ic,NA,6921,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6922,Q675396,NA,3943347335,17,inu.30000124600820,Q675396,ic,0803226624,6922,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6923,Q361623,NA,250447,22,uc1.32106015297200,Q361623,ic,0684818957,6923,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6924,Q3434910,NA,1951501,12,uc1.$b101861,Q3434910,und,NA,6924,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6925,Q709751,NA,57625190,10,uc1.$b100738,Q709751,und,NA,6925,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6927,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6929,NA,NA,48424098,52,mdp.39015062084572,NA,ic,NA,6929,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6931,Q438024,NA,835287,4,mdp.39015053104314,Q438024,ic,0385313667,6931,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6933,Q271111,NA,435514,23,mdp.39015027237067,Q271111,ic,0688030599,6933,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6935,Q1208990,NA,1030598,4,mdp.39015047866127,Q1208990,ic,0553107232,6935,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6938,Q1364205,NA,5584004,15,mdp.39015030843364,Q1364205,ic,NA,6938,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
694,Q673567,NA,9981479,5,mdp.39015047566354,Q673567,ic,0399145672,694,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6940,Q242571,NA,60228315,4,pst.000012657544,Q242571,ic,0515030767,6940,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
6941,NA,NA,NA,6,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6942,Q72653,NA,879348,7,mdp.39015062619377,Q72653,ic,0385338279,6942,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6944,Q352059,NA,539099,5,mdp.39015040331640,Q352059,ic,0399143165,6944,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6945,NA,NA,NA,6,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6946,Q231467,NA,34126,10,mdp.39015060068718,Q231467,ic,0399152199,6946,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6947,Q442679,NA,196662843,4,mdp.39015054189942,Q442679,ic,0805008950,6947,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
695,Q335232,NA,4820249485,12,mdp.39015015233854,Q335232,ic,039457513X,695,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6950,Q254820,NA,755651,8,mdp.39015058011043,Q254820,ic,078686818X,6950,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6955,Q2020013,NA,2543001,3,uc1.$b301777,Q2020013,ic,NA,6955,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6956,Q128560,NA,48149895,22,uc1.32106005189888,Q128560,ic,0434305707,6956,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6959,Q366266,NA,57998019,18,mdp.39015066844898,Q366266,ic,9780399153693,6961,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
696,Q1349245,NA,196044414,8,mdp.39015045986166,Q1349245,ic,0679459596,696,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6961,NA,NA,NA,7,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6963,Q340016,NA,68221937,1,mdp.39015070739217,Q340016,ic,0374279128,6963,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6964,Q3035833,NA,2490290,16,mdp.39015016424213,Q3035833,ic,NA,6964,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6968,Q673567,NA,260006,1,mdp.39015055860749,Q673567,ic,0399149244,6968,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
697,Q204168,NA,1151564048,3,mdp.39015043116790,Q204168,ic,0679445978,697,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6971,Q269129,NA,4915140519,77,mdp.39015004070143,Q269129,ic,038503458X,6971,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6973,Q448425,NA,49055435,1,mdp.39015064761334,Q448425,ic,9780385339469,6973,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6975,Q366266,NA,691201,7,mdp.39015058073878,Q366266,ic,0399150803,6975,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6976,Q187765,NA,20221523,25,pst.000043933501,Q187765,ic,0451526058,6976,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6977,Q59525533,NA,1593508,1,uc1.$b104466,Q59525533,ic,NA,6977,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6979,Q9364,NA,46409868,1,pst.000032033779,Q9364,ic,0679740791,6979,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
698,Q268147,NA,57756677,1,uc1.b4951217,Q268147,ic,0151127700,698,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6981,Q23434,NA,740874,4,mdp.39015047452050,Q23434,ic,0684849216,6981,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6985,Q705022,NA,55694838,2,mdp.39015037047696,Q705022,ic,0525223657,6985,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6987,Q1349027,NA,60206651,3,mdp.39015067664055,Q1349027,ic,0743292499,6987,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6988,Q1065817,NA,198935688,22,mdp.39015056188363,Q1065817,ic,1585673692,6988,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6991,Q438345,NA,47897,4,mdp.39015032354857,Q438345,ic,0671516914,6991,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6993,Q356639,NA,549377,21,mdp.39015014215498,Q356639,und,NA,6993,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6994,Q438345,NA,691184,2,mdp.39015057658844,Q438345,ic,0399149996,6994,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6995,NA,NA,NA,5,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
6998,Q219784,NA,226018403,10,mdp.39015016440276,Q219784,ic,0571092209,6998,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
7,Q234865,NA,881672,8,mdp.39015053378256,Q234865,ic,0786229489,7,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
700,Q231356,NA,769342,5,mdp.39015056670915,Q231356,ic,0399149848,700,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7003,Q1349027,NA,46089194,5,mdp.39015063676822,Q1349027,ic,9780743234719,7003,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7015,Q6760816,NA,4928307484,16,uc1.$b105670,Q6760816,ic,NA,7015,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7016,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7018,Q1349245,NA,42747,1,mdp.39015059216005,Q1349245,ic,0345465253,7018,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
7023,Q16744978,NA,7296171,2,pst.000007426209,Q16744978,ic,NA,7023,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
7024,NA,NA,NA,1,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7025,NA,NA,NA,2,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7026,NA,NA,NA,3,uc1.b4086401,NA,ic,NA,224,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
7028,Q231736,NA,47374421,9,mdp.39015064689048,Q231736,ic,0743264908,7028,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
